customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Tina Boyd,bshaw@example.org,Wedding,2025-05-07,2025-05,New Amber,Manitoba,Canada,2964.19,Cash,Google Search,New Customer,Saturday,14:00
Ronald Combs,imiller@example.net,Wedding,2025-05-10,2025-05,North Joshua,Saskatchewan,Canada,1984.87,Apple Pay,Facebook,New Customer,Saturday,19:00
Timothy Morgan Jr.,heathlogan@example.com,Event,2025-05-11,2025-05,Richardton,California,United States,346.9,Bank Transfer,Direct Visit,Returning Customer,Sunday,15:00
Charles Scott,moorestephanie@example.net,Portrait,2025-05-08,2025-05,North Tinaside,North Carolina,United States,248.67,PayPal,Direct Visit,New Customer,Friday,10:00
Alexander Brown,jgarcia@example.com,Portrait,2025-05-06,2025-05,North Christina,North Carolina,United States,267.02,Credit Card,Facebook,New Customer,Friday,18:30
David Harper,trevorgoodwin@example.com,Wedding,2025-05-11,2025-05,Jonathanville,British Columbia,Canada,2807.52,Apple Pay,Facebook,Returning Customer,Friday,19:00
Ana Johnson,robinsmith@example.net,Portrait,2025-05-10,2025-05,West Brucemouth,Ontario,Canada,191.25,PayPal,Instagram,New Customer,Thursday,13:00
Jason Miller,kristathomas@example.net,Wedding,2025-05-06,2025-05,East Kathrynberg,Ontario,Canada,2205.37,Cash,Facebook,Occasional Buyer,Saturday,11:00
Tonya Peters,smithsteven@example.net,Event,2025-05-06,2025-05,Port John,Ontario,Canada,711.98,PayPal,Facebook,New Customer,Friday,12:00
Timothy Olson,mary65@example.net,Wedding,2025-05-07,2025-05,Deniseburgh,Indiana,United States,2263.11,Apple Pay,Instagram,New Customer,Friday,14:00
Christopher Ferguson,turnerrandall@example.org,Wedding,2025-05-10,2025-05,New Mary,Saskatchewan,Canada,2652.38,Credit Card,Referral,New Customer,Friday,11:00
Jeffrey Bishop,nicole54@example.net,Product,2025-05-08,2025-05,Lake Angela,Nova Scotia,Canada,263.64,Cash,Referral,Returning Customer,Monday,10:00
Joe Greene,sloandennis@example.org,Wedding,2025-05-08,2025-05,Nelsonmouth,Saskatchewan,Canada,2487.01,Apple Pay,Instagram,New Customer,Saturday,19:00
Jennifer Woodard,ifarmer@example.org,Wedding,2025-05-08,2025-05,Smithtown,Ontario,Canada,2465.47,Cash,Facebook,New Customer,Saturday,11:00
Heather Hess,paul01@example.com,Stock Photo License,2025-05-06,2025-05,New Anthonymouth,Nova Scotia,Canada,68.28,Cash,Facebook,Returning Customer,Tuesday,11:00
Patrick Chang,james94@example.net,Stock Photo License,2025-05-08,2025-05,Sharonmouth,Saskatchewan,Canada,32.71,Apple Pay,Instagram,New Customer,Thursday,17:00
Amanda Vasquez,adrianjoyce@example.net,Wedding,2025-05-07,2025-05,East Tina,British Columbia,Canada,2051.19,Apple Pay,Direct Visit,New Customer,Saturday,19:00
Kathleen Arnold,cameronanderson@example.org,Real Estate,2025-05-10,2025-05,Rodriguezview,Ontario,Canada,505.5,Credit Card,Direct Visit,New Customer,Thursday,13:30
Sierra Daniel,james08@example.net,Portrait,2025-05-10,2025-05,West Sarah,Michigan,United States,206.06,Cash,Referral,New Customer,Tuesday,18:30
Jeffery Nunez,nashmarcus@example.com,Real Estate,2025-05-11,2025-05,Erinmouth,British Columbia,Canada,250.2,Apple Pay,Google Search,Returning Customer,Wednesday,09:30
Isaiah Blake,brandonhull@example.net,Product,2025-05-09,2025-05,Davidhaven,Saskatchewan,Canada,508.05,Apple Pay,Facebook,New Customer,Thursday,10:00
Brad Armstrong,mooneyjeremiah@example.net,Event,2025-05-05,2025-05,Stewartfurt,Washington,United States,991.78,Credit Card,Google Search,New Customer,Sunday,12:00
Gary Brown,johnsonryan@example.org,Event,2025-05-10,2025-05,Rosariobury,British Columbia,Canada,582.55,PayPal,Instagram,New Customer,Sunday,19:00
David Peterson,underwoodapril@example.org,Event,2025-05-11,2025-05,Marybury,California,United States,843.65,Cash,Google Search,New Customer,Thursday,15:00
Lori Riley,villegassabrina@example.com,Event,2025-05-09,2025-05,Port Carolmouth,Saskatchewan,Canada,714.15,Cash,Facebook,New Customer,Sunday,15:00
Amy Lang,turnerconnie@example.org,Wedding,2025-05-11,2025-05,Pamelaland,Ohio,United States,1786.2,Cash,Email Campaign,New Customer,Saturday,14:00
James Davis,mhall@example.net,Wedding,2025-05-11,2025-05,Lake Brianton,Nova Scotia,Canada,2763.13,Cash,Instagram,New Customer,Saturday,11:00
Lisa Morgan,gibsonmark@example.org,Wedding,2025-05-06,2025-05,South Patrickchester,Ontario,Canada,1749.16,Cash,Direct Visit,New Customer,Friday,19:00
Sara Strong,danascott@example.com,Wedding,2025-05-08,2025-05,North Alexanderland,Alberta,Canada,2744.18,Cash,Email Campaign,Returning Customer,Saturday,11:00
Chad Williams,larrygraham@example.net,Event,2025-05-05,2025-05,Hardymouth,Quebec,Canada,1199.12,Credit Card,Direct Visit,New Customer,Sunday,15:00
Brittany Parker,kelly08@example.net,Event,2025-05-07,2025-05,Larryside,Tennessee,United States,797.93,Apple Pay,Email Campaign,New Customer,Sunday,15:00
Kristin Brown,james33@example.org,Event,2025-05-08,2025-05,North John,Alberta,Canada,318.73,PayPal,Direct Visit,New Customer,Friday,15:00
Vicki Greene,melissa95@example.net,Product,2025-05-10,2025-05,Jaimefort,Saskatchewan,Canada,403.49,Cash,Referral,Business Client,Thursday,10:00
Shawn Lozano,arobinson@example.net,Event,2025-05-10,2025-05,Robertburgh,Michigan,United States,961.13,Credit Card,Email Campaign,New Customer,Friday,19:00
Cynthia Navarro,lindsay63@example.com,Wedding,2025-05-09,2025-05,Lake Jerry,Quebec,Canada,1734.47,PayPal,Direct Visit,New Customer,Friday,19:00
Benjamin Johnson,thomasscott@example.net,Wedding,2025-05-08,2025-05,Port Veronica,New Jersey,United States,2821.36,Cash,Google Search,Returning Customer,Saturday,11:00
Duane Robinson,jennifer58@example.org,Wedding,2025-05-07,2025-05,Bradleytown,Missouri,United States,1836.14,Bank Transfer,Instagram,Business Client,Saturday,17:00
Susan Smith,nicholascobb@example.org,Product,2025-05-06,2025-05,East Andrew,Nova Scotia,Canada,562.57,Credit Card,Google Search,Business Client,Monday,12:00
Jacob Watson,shelleyrowland@example.net,Event,2025-05-06,2025-05,Sharonport,Pennsylvania,United States,1072.55,Credit Card,Instagram,Occasional Buyer,Thursday,19:00
Stephen Anderson,jamesgray@example.com,Wedding,2025-05-09,2025-05,Johnsland,Virginia,United States,1938.18,Bank Transfer,Instagram,New Customer,Saturday,11:00
Pamela Matthews,kristine53@example.org,Wedding,2025-05-10,2025-05,Carolbury,British Columbia,Canada,2954.46,Apple Pay,Instagram,New Customer,Saturday,19:00
Stacey Clark,muellerkrystal@example.net,Portrait,2025-05-08,2025-05,Moniquehaven,Nova Scotia,Canada,338.71,PayPal,Instagram,Business Client,Tuesday,13:00
Joseph White,alicia77@example.com,Portrait,2025-05-09,2025-05,East Williamhaven,Massachusetts,United States,252.33,PayPal,Google Search,Business Client,Friday,16:30
Christine Jacobson,zroy@example.org,Portrait,2025-05-08,2025-05,Biancashire,Ontario,Canada,167.4,Cash,Google Search,Returning Customer,Thursday,13:00
Taylor Brooks,taylorchristopher@example.com,Event,2025-05-05,2025-05,Ronaldfurt,Saskatchewan,Canada,1112.26,Apple Pay,Facebook,Business Client,Saturday,15:00
Marc Simmons,xreynolds@example.com,Portrait,2025-05-11,2025-05,Jerryton,Alberta,Canada,236.04,PayPal,Direct Visit,Returning Customer,Friday,13:00
David Brewer,rachel48@example.net,Event,2025-05-08,2025-05,Joshuatown,Ontario,Canada,697.93,Credit Card,Direct Visit,New Customer,Sunday,12:00
Benjamin Johnson,matthewleonard@example.com,Event,2025-05-06,2025-05,Port Joshuabury,Indiana,United States,966.05,Apple Pay,Facebook,Returning Customer,Saturday,12:00
Larry Taylor,alan44@example.com,Real Estate,2025-05-05,2025-05,Julieview,Quebec,Canada,180.01,Bank Transfer,Email Campaign,New Customer,Friday,13:30
Alexandra Valdez,michelleperez@example.net,Portrait,2025-05-11,2025-05,Bautistashire,Texas,United States,333.0,Credit Card,Referral,New Customer,Wednesday,16:30
Kristen Harrison,fpeterson@example.com,Event,2025-05-11,2025-05,South Jesus,British Columbia,Canada,707.83,Apple Pay,Email Campaign,New Customer,Friday,15:00
Christine Cole,brooksbarbara@example.org,Portrait,2025-05-06,2025-05,South Kayla,Alberta,Canada,334.38,Credit Card,Instagram,Business Client,Friday,13:00
Mr. Henry Perez MD,sfarmer@example.net,Real Estate,2025-05-05,2025-05,Sherrytown,Massachusetts,United States,140.97,Credit Card,Facebook,Returning Customer,Tuesday,11:00
Amanda Taylor,ashley99@example.net,Portrait,2025-05-10,2025-05,Marktown,Alberta,Canada,289.74,Cash,Email Campaign,Occasional Buyer,Wednesday,18:30
Amy Hughes,krodriguez@example.com,Real Estate,2025-05-06,2025-05,Bairdborough,Ohio,United States,172.17,Cash,Referral,New Customer,Thursday,09:30
Cassandra Serrano,mjohnson@example.org,Wedding,2025-05-11,2025-05,Christopherville,New York,United States,2338.54,Bank Transfer,Direct Visit,New Customer,Saturday,19:00
Joseph Gibson,april25@example.com,Portrait,2025-05-08,2025-05,Campbellbury,Alberta,Canada,179.44,Credit Card,Instagram,New Customer,Wednesday,16:30
Jason Paul,nfriedman@example.org,Event,2025-05-11,2025-05,Mooreville,Tennessee,United States,343.79,Credit Card,Google Search,Returning Customer,Saturday,12:00
Karen Munoz,briana87@example.com,Wedding,2025-05-09,2025-05,West Ryan,Nova Scotia,Canada,1567.02,Cash,Referral,Business Client,Saturday,19:00
Roger Jacobs,aliciakent@example.com,Real Estate,2025-05-06,2025-05,North Vickie,Quebec,Canada,166.4,Bank Transfer,Google Search,Business Client,Thursday,11:00
Donna Ibarra,treed@example.com,Event,2025-05-07,2025-05,Fordton,Massachusetts,United States,668.67,Bank Transfer,Email Campaign,New Customer,Sunday,15:00
Christopher Williamson,qellis@example.org,Wedding,2025-05-10,2025-05,Austinburgh,Missouri,United States,1537.21,Credit Card,Instagram,Occasional Buyer,Friday,17:00
Seth Hill,elizabeth13@example.com,Portrait,2025-05-11,2025-05,South Hollyton,Manitoba,Canada,339.4,Credit Card,Google Search,Returning Customer,Friday,13:00
Jacob Campos,robert24@example.org,Portrait,2025-05-07,2025-05,Riddleside,Ontario,Canada,390.59,Apple Pay,Direct Visit,New Customer,Tuesday,13:00
Patrick Foley,qjohnson@example.org,Event,2025-05-11,2025-05,South Anthonymouth,Arizona,United States,742.33,Credit Card,Direct Visit,New Customer,Saturday,15:00
Joel Miller,jenniferkim@example.com,Wedding,2025-05-06,2025-05,West Ellen,North Carolina,United States,1671.97,Credit Card,Instagram,New Customer,Saturday,14:00
Lisa Thompson,nicholspeter@example.org,Portrait,2025-05-10,2025-05,Mckenzieburgh,Texas,United States,192.3,Bank Transfer,Referral,New Customer,Wednesday,13:00
Daniel Johnson,scottwilliams@example.net,Wedding,2025-05-07,2025-05,Lake Joshuamouth,Ohio,United States,2839.52,PayPal,Direct Visit,Returning Customer,Sunday,11:00
Aaron Barton,sarahbrooks@example.org,Portrait,2025-05-08,2025-05,South Hannahmouth,New Jersey,United States,338.1,Cash,Direct Visit,New Customer,Monday,16:30
Adrian Hoover,walkernicole@example.net,Portrait,2025-05-07,2025-05,North Allen,Georgia,United States,251.87,Apple Pay,Email Campaign,Business Client,Monday,16:30
Brian Murphy,colleenvilla@example.com,Portrait,2025-05-06,2025-05,Lake Gary,Virginia,United States,251.69,Apple Pay,Instagram,Business Client,Friday,13:00
Frank Smith,alexander37@example.org,Portrait,2025-05-11,2025-05,Martinezborough,Massachusetts,United States,255.94,Apple Pay,Facebook,Returning Customer,Thursday,10:00
Stephen Jenkins,gbird@example.net,Wedding,2025-05-11,2025-05,Lake Lisastad,British Columbia,Canada,1590.26,PayPal,Direct Visit,Business Client,Saturday,17:00
Vicki Horton,martinreid@example.net,Wedding,2025-05-09,2025-05,West Susan,Saskatchewan,Canada,1742.12,Credit Card,Instagram,Business Client,Saturday,11:00
Alan Barr,oreyes@example.net,Stock Photo License,2025-05-07,2025-05,Tiffanyfort,Saskatchewan,Canada,68.91,Bank Transfer,Email Campaign,New Customer,Friday,15:00
Crystal Jensen DVM,joel63@example.net,Wedding,2025-05-08,2025-05,New Briana,Illinois,United States,2974.53,Credit Card,Direct Visit,New Customer,Saturday,17:00
Christian Harris,youngjessica@example.com,Product,2025-05-09,2025-05,North Devinfort,Florida,United States,603.62,Apple Pay,Google Search,Business Client,Thursday,12:00
Paige Meyer,swong@example.org,Real Estate,2025-05-06,2025-05,Dennismouth,Alberta,Canada,322.59,PayPal,Email Campaign,Occasional Buyer,Thursday,13:30
Daniel Brown,lauriehorton@example.org,Wedding,2025-05-07,2025-05,Port Jessica,Saskatchewan,Canada,2055.72,Bank Transfer,Instagram,New Customer,Saturday,11:00
Aaron Kane,mckaybrett@example.org,Event,2025-05-10,2025-05,Boydburgh,Ontario,Canada,572.86,Bank Transfer,Referral,Occasional Buyer,Friday,15:00
Sandra Frederick,williamsimmons@example.com,Event,2025-05-07,2025-05,East Christopher,Manitoba,Canada,488.18,Apple Pay,Referral,New Customer,Sunday,12:00
Christopher Wright,barbara34@example.com,Wedding,2025-05-10,2025-05,Frankborough,Maryland,United States,2608.22,PayPal,Email Campaign,New Customer,Saturday,14:00
Jay Lynch,ywolf@example.com,Wedding,2025-05-07,2025-05,West Raymondburgh,California,United States,2354.85,Apple Pay,Direct Visit,New Customer,Saturday,17:00
Tammy Larson,angelathompson@example.com,Event,2025-05-11,2025-05,Port Patrickland,Nova Scotia,Canada,708.53,Cash,Facebook,New Customer,Thursday,15:00
Larry Jones,jennifergonzalez@example.org,Portrait,2025-05-09,2025-05,Torresport,North Carolina,United States,273.89,Cash,Direct Visit,New Customer,Monday,13:00
Timothy Bentley DVM,patrick49@example.org,Wedding,2025-05-06,2025-05,North Michellestad,Arizona,United States,1791.91,Credit Card,Instagram,New Customer,Saturday,11:00
Keith Lee,xkrueger@example.net,Portrait,2025-05-10,2025-05,Dyerville,Nova Scotia,Canada,165.71,Credit Card,Direct Visit,Business Client,Monday,18:30
Isabel Brown,vhouse@example.org,Product,2025-05-07,2025-05,Williamfort,Nova Scotia,Canada,704.3,Credit Card,Facebook,Returning Customer,Thursday,10:00
Lynn Rhodes,josegibson@example.net,Wedding,2025-05-10,2025-05,South Austin,Manitoba,Canada,1609.37,Credit Card,Google Search,Occasional Buyer,Saturday,11:00
Mary Martin,wisedawn@example.com,Product,2025-05-11,2025-05,West John,Massachusetts,United States,426.44,Credit Card,Facebook,Returning Customer,Monday,10:00
Chelsea Henderson,tking@example.net,Portrait,2025-05-05,2025-05,Mccarthyland,Alberta,Canada,175.46,Credit Card,Direct Visit,Business Client,Monday,16:30
Tammy Booth,fieldskimberly@example.com,Wedding,2025-05-10,2025-05,Willischester,Nova Scotia,Canada,2399.36,Cash,Direct Visit,Returning Customer,Saturday,19:00
Jennifer Parker,lisasmith@example.org,Portrait,2025-05-10,2025-05,West Kaitlyn,New York,United States,384.4,Credit Card,Google Search,Returning Customer,Thursday,16:30
Carolyn Brooks,jameswhite@example.org,Wedding,2025-05-07,2025-05,Warrenport,Alberta,Canada,2684.12,Cash,Email Campaign,Returning Customer,Saturday,17:00
Anthony White,jordanbarrera@example.com,Wedding,2025-05-05,2025-05,Bradleyborough,British Columbia,Canada,1706.51,Apple Pay,Direct Visit,Business Client,Saturday,19:00
Carol Carter,emartinez@example.com,Wedding,2025-05-08,2025-05,Simsville,Texas,United States,1963.01,PayPal,Direct Visit,Business Client,Saturday,11:00
Ashlee Brown,ortegakristina@example.org,Event,2025-05-08,2025-05,New Jimmyfort,Florida,United States,349.15,Bank Transfer,Instagram,Returning Customer,Friday,19:00
Joseph Hayden,sarah75@example.net,Event,2025-05-10,2025-05,East Alexatown,Manitoba,Canada,1183.73,Bank Transfer,Referral,New Customer,Saturday,19:00
Dr. Teresa Ortega MD,hestermorgan@example.org,Wedding,2025-05-11,2025-05,Rogersmouth,Georgia,United States,2814.16,Cash,Direct Visit,New Customer,Saturday,11:00
Stacy Taylor,meltonjoshua@example.net,Portrait,2025-05-11,2025-05,South Monicafurt,Quebec,Canada,342.09,Credit Card,Facebook,New Customer,Thursday,13:00
Sheila Robertson,aaronlittle@example.com,Portrait,2025-05-06,2025-05,West Shannon,Ontario,Canada,288.67,Credit Card,Instagram,New Customer,Thursday,13:00
Nancy Gregory,catherineross@example.net,Wedding,2025-05-10,2025-05,Lake Michaelton,Ohio,United States,2828.07,Credit Card,Instagram,Business Client,Saturday,14:00
Dr. Susan Navarro,catherine28@example.net,Product,2025-05-10,2025-05,West Ronniefort,New Jersey,United States,212.6,PayPal,Facebook,New Customer,Thursday,14:00
Michael Dunn,cjackson@example.org,Portrait,2025-05-06,2025-05,East Tylerland,New York,United States,243.09,PayPal,Instagram,Business Client,Friday,18:30
Christopher Raymond,garciavictoria@example.org,Wedding,2025-05-08,2025-05,Batesbury,Wisconsin,United States,2067.29,Apple Pay,Instagram,Business Client,Saturday,14:00
Connie Scott,qlynn@example.org,Wedding,2025-05-07,2025-05,West Raven,Indiana,United States,1722.85,Apple Pay,Referral,New Customer,Saturday,17:00
Robert Cook II,schneidernicholas@example.net,Wedding,2025-05-10,2025-05,New Cynthia,Alberta,Canada,2206.0,Apple Pay,Referral,New Customer,Saturday,19:00
Jessica Hall,darrell11@example.org,Event,2025-05-09,2025-05,Valdezside,Manitoba,Canada,772.93,Cash,Email Campaign,Occasional Buyer,Sunday,15:00
Audrey Richardson,stephanie90@example.com,Event,2025-05-07,2025-05,Joyborough,Washington,United States,332.94,PayPal,Facebook,New Customer,Friday,15:00
Emma Diaz,aprilguzman@example.org,Portrait,2025-05-11,2025-05,New Amandafurt,Florida,United States,189.3,Bank Transfer,Referral,Returning Customer,Wednesday,10:00
Robert Phillips,vincentbryant@example.net,Wedding,2025-05-09,2025-05,South Albertmouth,Alberta,Canada,1561.71,Cash,Facebook,Business Client,Saturday,19:00
Ellen Mooney,hillmelanie@example.net,Portrait,2025-05-06,2025-05,Dustinton,Virginia,United States,245.59,Credit Card,Facebook,Business Client,Tuesday,16:30
Michael Bennett DVM,eric33@example.net,Portrait,2025-05-10,2025-05,Welchborough,Florida,United States,310.91,Bank Transfer,Google Search,Returning Customer,Tuesday,10:00
Elizabeth Briggs,vickiekelley@example.com,Portrait,2025-05-07,2025-05,Port Kimberlyfort,Missouri,United States,318.78,Bank Transfer,Google Search,Business Client,Wednesday,13:00
Jeanne Rose,justin38@example.com,Wedding,2025-05-11,2025-05,Gregorystad,Saskatchewan,Canada,2019.95,Apple Pay,Instagram,Business Client,Sunday,11:00
Amy Michael,stephen29@example.org,Wedding,2025-05-07,2025-05,East Marcusshire,British Columbia,Canada,2585.0,Credit Card,Facebook,Business Client,Saturday,19:00
Christine Brock,jillsmith@example.net,Portrait,2025-05-09,2025-05,Dominguezport,Virginia,United States,385.48,PayPal,Direct Visit,Business Client,Thursday,18:30
William Shelton,saradavis@example.com,Portrait,2025-05-09,2025-05,Lake Kristenberg,Arizona,United States,334.45,Cash,Email Campaign,Business Client,Wednesday,16:30
