customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Travis Leblanc,rebeccamccann@example.org,Portrait,2025-04-10,2025-04,Waltershire,Alberta,Canada,243.21,Apple Pay,Google Search,New Customer,Wednesday,16:30
Luke Burke,christopherrichardson@example.net,Product,2025-04-12,2025-04,Jacquelineburgh,Arizona,United States,644.92,Cash,Instagram,Business Client,Thursday,12:00
Tanya Wilcox,twilson@example.org,Event,2025-04-10,2025-04,North Jenniferchester,Ontario,Canada,429.28,Apple Pay,Referral,New Customer,Sunday,19:00
Paul Reyes,mgates@example.org,Portrait,2025-04-12,2025-04,Port Lisa,Ohio,United States,378.6,PayPal,Referral,New Customer,Tuesday,18:30
Jason Thomas,theresa39@example.com,Portrait,2025-04-10,2025-04,Jessicaborough,Manitoba,Canada,355.7,Cash,Instagram,New Customer,Friday,16:30
Angelica Harrison,terri63@example.net,Wedding,2025-04-13,2025-04,West Brandi,Quebec,Canada,1894.02,Cash,Email Campaign,Returning Customer,Saturday,17:00
Justin Williams,thomasgomez@example.net,Wedding,2025-04-13,2025-04,Ericksonview,Manitoba,Canada,2647.08,Cash,Direct Visit,New Customer,Sunday,11:00
James Wood,carpenterjorge@example.net,Wedding,2025-04-07,2025-04,North Jonfurt,Quebec,Canada,2528.87,Apple Pay,Google Search,New Customer,Saturday,11:00
Evan Moreno,jorgeedwards@example.org,Portrait,2025-04-11,2025-04,Conradmouth,British Columbia,Canada,323.32,Cash,Email Campaign,Occasional Buyer,Tuesday,10:00
Tammy Campbell,chloe48@example.com,Portrait,2025-04-07,2025-04,Savageview,New York,United States,222.46,Apple Pay,Instagram,Returning Customer,Friday,13:00
Katherine Dodson,jbrown@example.org,Product,2025-04-10,2025-04,Staffordmouth,Ontario,Canada,696.09,Apple Pay,Direct Visit,New Customer,Wednesday,14:00
Michael Graham,wwilliams@example.net,Wedding,2025-04-10,2025-04,East Barry,British Columbia,Canada,1705.42,PayPal,Google Search,New Customer,Saturday,19:00
Sharon Martinez,harrisjustin@example.org,Portrait,2025-04-07,2025-04,Ellisville,New York,United States,357.89,PayPal,Google Search,New Customer,Thursday,18:30
Zachary Smith,robertjones@example.com,Portrait,2025-04-13,2025-04,Annashire,Michigan,United States,240.64,Credit Card,Email Campaign,Business Client,Friday,16:30
Kevin Bean,eric17@example.net,Wedding,2025-04-08,2025-04,West Anthonyville,Ohio,United States,2785.22,PayPal,Google Search,New Customer,Saturday,17:00
Abigail Booker,unguyen@example.net,Real Estate,2025-04-06,2025-04,Gibsonview,Ohio,United States,155.86,Credit Card,Google Search,Business Client,Thursday,11:00
Diane Yates,paynecarrie@example.org,Portrait,2025-04-07,2025-04,East Michelle,Michigan,United States,164.82,Credit Card,Google Search,Business Client,Wednesday,10:00
Sharon Davis,frankchan@example.com,Product,2025-04-09,2025-04,Scottbury,Ontario,Canada,323.24,Credit Card,Instagram,Business Client,Tuesday,14:00
Nancy Dorsey,michaeldavis@example.com,Product,2025-04-11,2025-04,North Kenneth,Indiana,United States,769.27,Apple Pay,Google Search,New Customer,Wednesday,10:00
Derrick Burke,avilalisa@example.net,Event,2025-04-09,2025-04,South Sean,Missouri,United States,312.59,Credit Card,Email Campaign,New Customer,Friday,15:00
Jose Mcpherson,deborahreeves@example.com,Wedding,2025-04-13,2025-04,South Crystal,Saskatchewan,Canada,2256.29,Credit Card,Instagram,Business Client,Saturday,14:00
Karen Hernandez,gabrielleevans@example.org,Stock Photo License,2025-04-09,2025-04,West Taylorland,Ontario,Canada,46.2,Cash,Google Search,Returning Customer,Thursday,11:00
Sylvia Palmer,dgutierrez@example.net,Portrait,2025-04-10,2025-04,Phillipston,New Jersey,United States,240.31,Cash,Google Search,New Customer,Friday,10:00
Jonathan Wilson,lwhite@example.com,Portrait,2025-04-13,2025-04,Michaelshire,Nova Scotia,Canada,334.04,Cash,Instagram,Business Client,Tuesday,18:30
Nathaniel Todd,qhanson@example.com,Product,2025-04-11,2025-04,North Robertport,Saskatchewan,Canada,681.46,Credit Card,Referral,New Customer,Tuesday,10:00
Lindsey Savage,hamiltonandrew@example.com,Event,2025-04-08,2025-04,East Jacob,Pennsylvania,United States,376.51,Credit Card,Facebook,Occasional Buyer,Sunday,15:00
Jared Sandoval,nturner@example.com,Portrait,2025-04-12,2025-04,North Georgefort,Saskatchewan,Canada,298.74,Cash,Facebook,Business Client,Monday,13:00
Adrian Rodriguez,hortonjacob@example.org,Real Estate,2025-04-12,2025-04,Ballardland,Alberta,Canada,396.82,Apple Pay,Facebook,New Customer,Wednesday,11:00
Jessica Garrett,christophercarrillo@example.org,Portrait,2025-04-13,2025-04,South Deborah,California,United States,180.55,Credit Card,Email Campaign,New Customer,Thursday,13:00
Christian Park,cruiz@example.net,Wedding,2025-04-08,2025-04,Hendersonville,Michigan,United States,2517.16,Apple Pay,Direct Visit,New Customer,Saturday,17:00
Jenna Cook,mccoyjennifer@example.com,Wedding,2025-04-13,2025-04,East Kenneth,Saskatchewan,Canada,2627.41,Cash,Referral,Returning Customer,Friday,14:00
Mrs. Jennifer Palmer DDS,dhall@example.net,Portrait,2025-04-06,2025-04,Mclaughlinside,Washington,United States,352.37,Cash,Facebook,Business Client,Monday,18:30
Steven Butler,nwilson@example.net,Portrait,2025-04-08,2025-04,South Barbaraside,Tennessee,United States,159.0,Cash,Instagram,New Customer,Friday,16:30
Dwayne Lee,samuel83@example.net,Portrait,2025-04-13,2025-04,Shanechester,Manitoba,Canada,341.0,PayPal,Direct Visit,New Customer,Friday,18:30
Edward Dawson,rwhitaker@example.net,Wedding,2025-04-12,2025-04,Sandramouth,British Columbia,Canada,2386.57,Credit Card,Google Search,Returning Customer,Saturday,17:00
Diane Curry,manderson@example.org,Wedding,2025-04-06,2025-04,Lauraburgh,Ontario,Canada,2049.62,Cash,Facebook,Occasional Buyer,Friday,17:00
Katherine Young,kiddmichael@example.com,Portrait,2025-04-09,2025-04,Garciachester,Manitoba,Canada,164.11,Credit Card,Email Campaign,New Customer,Tuesday,13:00
Stephanie Johnson,morgandaniel@example.org,Portrait,2025-04-06,2025-04,Ericaburgh,Massachusetts,United States,234.4,Cash,Direct Visit,Returning Customer,Friday,16:30
Rachel Hammond PhD,paula89@example.net,Portrait,2025-04-13,2025-04,New Jeffreyview,Alberta,Canada,155.1,Apple Pay,Referral,New Customer,Friday,10:00
Tonya Campos,harringtonchelsea@example.org,Wedding,2025-04-09,2025-04,Lake Brentmouth,Wisconsin,United States,2232.54,Bank Transfer,Facebook,Occasional Buyer,Saturday,17:00
Susan Moore,jean87@example.net,Wedding,2025-04-07,2025-04,New Danielville,British Columbia,Canada,2453.17,Credit Card,Facebook,Occasional Buyer,Friday,14:00
Barbara Harris,ahammond@example.org,Portrait,2025-04-07,2025-04,East Deborahmouth,British Columbia,Canada,206.47,Credit Card,Direct Visit,Business Client,Friday,10:00
Derek Espinoza,qward@example.org,Portrait,2025-04-07,2025-04,Petersonhaven,Saskatchewan,Canada,202.43,Apple Pay,Facebook,New Customer,Wednesday,16:30
Darren Pham,dhardin@example.net,Portrait,2025-04-13,2025-04,Port Karen,Indiana,United States,306.24,PayPal,Direct Visit,New Customer,Friday,13:00
Adam Drake,millerleroy@example.org,Event,2025-04-13,2025-04,Sherrymouth,Manitoba,Canada,1041.52,Credit Card,Direct Visit,New Customer,Saturday,19:00
Margaret Orr,levinetina@example.net,Portrait,2025-04-10,2025-04,Brownton,Nova Scotia,Canada,210.09,Credit Card,Email Campaign,New Customer,Thursday,18:30
Mikayla Edwards,alan48@example.net,Portrait,2025-04-08,2025-04,Robertside,Quebec,Canada,355.93,Credit Card,Instagram,New Customer,Wednesday,13:00
Stacy Weber,zterry@example.net,Wedding,2025-04-13,2025-04,Lake Richard,Saskatchewan,Canada,2740.84,Credit Card,Instagram,New Customer,Saturday,19:00
Joshua Price,abigailfernandez@example.org,Wedding,2025-04-10,2025-04,Roweport,Tennessee,United States,1887.6,Credit Card,Google Search,Business Client,Saturday,14:00
Mark Johnson,john46@example.net,Wedding,2025-04-07,2025-04,New Andreahaven,Saskatchewan,Canada,2402.4,Credit Card,Referral,Occasional Buyer,Sunday,19:00
Jordan Martinez,westashley@example.org,Event,2025-04-07,2025-04,Lake Brianstad,Alberta,Canada,426.5,Credit Card,Instagram,Returning Customer,Thursday,19:00
Virginia Cunningham,michaelmitchell@example.net,Real Estate,2025-04-12,2025-04,Morganbury,Illinois,United States,256.71,Credit Card,Instagram,New Customer,Tuesday,11:00
Ashley Black,mackenzieward@example.org,Wedding,2025-04-06,2025-04,Lake Nicholas,New Jersey,United States,2112.56,Apple Pay,Referral,New Customer,Saturday,17:00
Brandon Coleman,thomasgriffin@example.com,Wedding,2025-04-08,2025-04,Lake Ronald,Ontario,Canada,1916.6,Apple Pay,Google Search,Business Client,Saturday,17:00
Shelby Silva,sbarajas@example.com,Event,2025-04-09,2025-04,Chapmanhaven,British Columbia,Canada,1146.76,Bank Transfer,Email Campaign,New Customer,Saturday,19:00
Kari Ellis,bensonstanley@example.org,Product,2025-04-12,2025-04,Colonberg,British Columbia,Canada,714.59,Credit Card,Instagram,New Customer,Monday,12:00
Lindsay Ortiz,woodkeith@example.net,Product,2025-04-13,2025-04,New Mike,Nova Scotia,Canada,296.14,Credit Card,Facebook,Business Client,Wednesday,14:00
Elizabeth Tucker PhD,kristenfisher@example.com,Real Estate,2025-04-13,2025-04,North Nathan,Nova Scotia,Canada,570.25,Credit Card,Instagram,Returning Customer,Thursday,11:00
Joshua Jones,butlerashley@example.net,Portrait,2025-04-11,2025-04,Jasonfort,Pennsylvania,United States,237.96,Cash,Email Campaign,New Customer,Thursday,10:00
Nathan Obrien,williammurray@example.com,Portrait,2025-04-11,2025-04,Mcculloughfurt,Pennsylvania,United States,307.07,PayPal,Direct Visit,Business Client,Friday,10:00
Mario Hanson,zhall@example.com,Real Estate,2025-04-08,2025-04,Hernandezmouth,Nova Scotia,Canada,424.59,Bank Transfer,Referral,New Customer,Friday,13:30
Sharon Mann,ann18@example.org,Event,2025-04-11,2025-04,Lake Pamelaview,Arizona,United States,534.61,Bank Transfer,Instagram,New Customer,Saturday,12:00
Tina Boyd,bshaw@example.org,Portrait,2025-04-09,2025-04,New Amber,Florida,United States,358.67,Cash,Instagram,New Customer,Monday,10:00
Ronald Combs,imiller@example.net,Product,2025-04-12,2025-04,North Joshua,Florida,United States,229.87,Bank Transfer,Instagram,Occasional Buyer,Friday,12:00
Timothy Morgan Jr.,heathlogan@example.com,Wedding,2025-04-12,2025-04,Richardton,Ontario,Canada,2577.88,PayPal,Email Campaign,New Customer,Friday,19:00
Charles Scott,moorestephanie@example.net,Product,2025-04-10,2025-04,North Tinaside,Alberta,Canada,688.05,PayPal,Referral,Business Client,Wednesday,14:00
Alexander Brown,jgarcia@example.com,Event,2025-04-10,2025-04,North Christina,Arizona,United States,1195.69,PayPal,Google Search,New Customer,Friday,15:00
David Harper,trevorgoodwin@example.com,Wedding,2025-04-09,2025-04,Jonathanville,California,United States,2426.52,Cash,Instagram,Business Client,Saturday,19:00
Ana Johnson,robinsmith@example.net,Stock Photo License,2025-04-09,2025-04,West Brucemouth,Saskatchewan,Canada,44.88,Apple Pay,Facebook,New Customer,Thursday,17:00
Jason Miller,kristathomas@example.net,Event,2025-04-09,2025-04,East Kathrynberg,California,United States,346.9,Bank Transfer,Direct Visit,Returning Customer,Sunday,15:00
Tonya Peters,smithsteven@example.net,Portrait,2025-04-11,2025-04,Port John,North Carolina,United States,248.67,PayPal,Direct Visit,New Customer,Tuesday,10:00
Timothy Olson,mary65@example.net,Portrait,2025-04-07,2025-04,Deniseburgh,North Carolina,United States,267.02,Credit Card,Facebook,New Customer,Wednesday,18:30
Christopher Ferguson,turnerrandall@example.org,Wedding,2025-04-10,2025-04,New Mary,British Columbia,Canada,2807.52,Apple Pay,Facebook,Returning Customer,Friday,19:00
Jeffrey Bishop,nicole54@example.net,Portrait,2025-04-13,2025-04,Lake Angela,Ohio,United States,191.25,PayPal,Google Search,New Customer,Tuesday,18:30
Joe Greene,sloandennis@example.org,Wedding,2025-04-13,2025-04,Nelsonmouth,Massachusetts,United States,1890.34,Bank Transfer,Email Campaign,Returning Customer,Saturday,19:00
Jennifer Woodard,ifarmer@example.org,Portrait,2025-04-08,2025-04,Smithtown,Ohio,United States,178.12,Bank Transfer,Instagram,Business Client,Monday,16:30
Heather Hess,paul01@example.com,Event,2025-04-09,2025-04,New Anthonymouth,Arizona,United States,1040.31,Credit Card,Instagram,Business Client,Thursday,19:00
Patrick Chang,james94@example.net,Event,2025-04-06,2025-04,Sharonmouth,Washington,United States,1098.63,Bank Transfer,Direct Visit,Occasional Buyer,Saturday,19:00
Amanda Vasquez,adrianjoyce@example.net,Wedding,2025-04-06,2025-04,East Tina,Saskatchewan,Canada,1985.31,Bank Transfer,Direct Visit,Returning Customer,Saturday,19:00
Kathleen Arnold,cameronanderson@example.org,Portrait,2025-04-13,2025-04,Rodriguezview,Texas,United States,160.96,Bank Transfer,Facebook,Business Client,Wednesday,13:00
Sierra Daniel,james08@example.net,Event,2025-04-12,2025-04,West Sarah,Quebec,Canada,792.44,PayPal,Referral,New Customer,Thursday,15:00
Jeffery Nunez,nashmarcus@example.com,Product,2025-04-12,2025-04,Erinmouth,New York,United States,297.76,Bank Transfer,Referral,Business Client,Wednesday,14:00
Isaiah Blake,brandonhull@example.net,Event,2025-04-08,2025-04,Davidhaven,Virginia,United States,1129.53,Apple Pay,Instagram,New Customer,Saturday,19:00
Brad Armstrong,mooneyjeremiah@example.net,Product,2025-04-12,2025-04,Stewartfurt,Manitoba,Canada,485.86,PayPal,Referral,Returning Customer,Monday,12:00
Gary Brown,johnsonryan@example.org,Wedding,2025-04-13,2025-04,Rosariobury,Manitoba,Canada,2270.01,Apple Pay,Google Search,New Customer,Saturday,14:00
David Peterson,underwoodapril@example.org,Portrait,2025-04-13,2025-04,Marybury,Michigan,United States,376.8,PayPal,Direct Visit,New Customer,Wednesday,13:00
Lori Riley,villegassabrina@example.com,Event,2025-04-06,2025-04,Port Carolmouth,Alberta,Canada,795.89,Credit Card,Referral,Returning Customer,Thursday,19:00
Amy Lang,turnerconnie@example.org,Event,2025-04-10,2025-04,Pamelaland,New York,United States,528.04,Cash,Instagram,Business Client,Thursday,19:00
James Davis,mhall@example.net,Real Estate,2025-04-12,2025-04,Lake Brianton,Nova Scotia,Canada,122.63,Cash,Direct Visit,Business Client,Wednesday,11:00
Lisa Morgan,gibsonmark@example.org,Portrait,2025-04-08,2025-04,South Patrickchester,Wisconsin,United States,379.53,Bank Transfer,Email Campaign,New Customer,Tuesday,13:00
Sara Strong,danascott@example.com,Portrait,2025-04-07,2025-04,North Alexanderland,Alberta,Canada,151.46,Cash,Email Campaign,Occasional Buyer,Monday,13:00
Chad Williams,larrygraham@example.net,Event,2025-04-11,2025-04,Hardymouth,Illinois,United States,738.05,PayPal,Google Search,New Customer,Sunday,15:00
Brittany Parker,kelly08@example.net,Real Estate,2025-04-09,2025-04,Larryside,Saskatchewan,Canada,448.02,PayPal,Email Campaign,New Customer,Monday,09:30
Kristin Brown,james33@example.org,Real Estate,2025-04-09,2025-04,North John,Quebec,Canada,529.09,Cash,Referral,New Customer,Monday,11:00
Vicki Greene,melissa95@example.net,Wedding,2025-04-13,2025-04,Jaimefort,Massachusetts,United States,1728.63,Apple Pay,Instagram,New Customer,Sunday,19:00
Shawn Lozano,arobinson@example.net,Event,2025-04-06,2025-04,Robertburgh,Arizona,United States,1050.45,Cash,Referral,Business Client,Saturday,12:00
Cynthia Navarro,lindsay63@example.com,Event,2025-04-10,2025-04,Lake Jerry,Alberta,Canada,798.87,Apple Pay,Direct Visit,Business Client,Thursday,15:00
Benjamin Johnson,thomasscott@example.net,Product,2025-04-13,2025-04,Port Veronica,Indiana,United States,743.04,Credit Card,Referral,Returning Customer,Tuesday,14:00
Duane Robinson,jennifer58@example.org,Event,2025-04-12,2025-04,Bradleytown,Manitoba,Canada,541.06,Bank Transfer,Referral,Returning Customer,Sunday,12:00
Susan Smith,nicholascobb@example.org,Wedding,2025-04-09,2025-04,East Andrew,Indiana,United States,1932.02,PayPal,Direct Visit,Occasional Buyer,Saturday,19:00
Jacob Watson,shelleyrowland@example.net,Portrait,2025-04-13,2025-04,Sharonport,Alberta,Canada,300.53,Bank Transfer,Referral,Business Client,Tuesday,16:30
Stephen Anderson,jamesgray@example.com,Real Estate,2025-04-10,2025-04,Johnsland,Quebec,Canada,410.92,PayPal,Instagram,New Customer,Monday,13:30
Pamela Matthews,kristine53@example.org,Portrait,2025-04-13,2025-04,Carolbury,Missouri,United States,348.37,Credit Card,Google Search,New Customer,Wednesday,13:00
Stacey Clark,muellerkrystal@example.net,Wedding,2025-04-08,2025-04,Moniquehaven,New Jersey,United States,2515.39,Cash,Google Search,Returning Customer,Friday,11:00
Joseph White,alicia77@example.com,Wedding,2025-04-10,2025-04,East Williamhaven,Missouri,United States,1836.14,Bank Transfer,Instagram,Business Client,Sunday,17:00
Christine Jacobson,zroy@example.org,Product,2025-04-07,2025-04,Biancashire,Nova Scotia,Canada,562.57,Credit Card,Google Search,Business Client,Monday,12:00
Taylor Brooks,taylorchristopher@example.com,Event,2025-04-07,2025-04,Ronaldfurt,Pennsylvania,United States,1072.55,Credit Card,Instagram,Occasional Buyer,Thursday,19:00
Marc Simmons,xreynolds@example.com,Wedding,2025-04-13,2025-04,Jerryton,Illinois,United States,1938.18,Bank Transfer,Facebook,Business Client,Friday,19:00
David Brewer,rachel48@example.net,Wedding,2025-04-12,2025-04,Joshuatown,Tennessee,United States,1802.84,Bank Transfer,Facebook,Returning Customer,Friday,11:00
Benjamin Johnson,matthewleonard@example.com,Wedding,2025-04-12,2025-04,Port Joshuabury,Indiana,United States,2058.65,Cash,Instagram,New Customer,Saturday,14:00
Larry Taylor,alan44@example.com,Portrait,2025-04-13,2025-04,Julieview,Massachusetts,United States,379.51,PayPal,Google Search,Business Client,Friday,16:30
Alexandra Valdez,michelleperez@example.net,Portrait,2025-04-11,2025-04,Bautistashire,Arizona,United States,167.4,Credit Card,Referral,Business Client,Wednesday,18:30
Kristen Harrison,fpeterson@example.com,Event,2025-04-06,2025-04,South Jesus,Saskatchewan,Canada,877.32,Apple Pay,Facebook,Business Client,Saturday,15:00
Christine Cole,brooksbarbara@example.org,Portrait,2025-04-10,2025-04,South Kayla,Alberta,Canada,236.04,PayPal,Direct Visit,Returning Customer,Friday,13:00
Mr. Henry Perez MD,sfarmer@example.net,Event,2025-04-11,2025-04,Sherrytown,Ontario,Canada,697.93,Credit Card,Direct Visit,New Customer,Sunday,12:00
Amanda Taylor,ashley99@example.net,Event,2025-04-08,2025-04,Marktown,Indiana,United States,966.05,Apple Pay,Facebook,Returning Customer,Saturday,12:00
Amy Hughes,krodriguez@example.com,Real Estate,2025-04-06,2025-04,Bairdborough,Quebec,Canada,180.01,Bank Transfer,Email Campaign,New Customer,Friday,13:30
Cassandra Serrano,mjohnson@example.org,Portrait,2025-04-11,2025-04,Christopherville,Texas,United States,333.0,Credit Card,Referral,New Customer,Wednesday,16:30
