Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Jeremiah Vasquez,chelseywhite@example.com,Real Estate,2025-03-23,2025-03,170.19,United States,PayPal,Direct Visit,Occasional Buyer
Jessica Mendez,gainesjennifer@example.org,Event,2024-05-17,2024-05,1170.96,Canada,Bank Transfer,Google Search,New Customer
Nicholas Waters,mosleyeduardo@example.net,Portrait,2024-04-20,2024-04,165.72,Canada,PayPal,Google Search,Returning Customer
James Hernandez,rebecca90@example.net,Portrait,2024-04-08,2024-04,347.87,Canada,Cash,Referral,Business Client
Karen Powell,fernandezaaron@example.net,Wedding,2024-12-22,2024-12,2472.79,United States,Apple Pay,Email Campaign,Business Client
Mr. Timothy Howard,richard15@example.net,Real Estate,2025-02-01,2025-02,231.66,United States,Cash,Email Campaign,New Customer
Ryan Hodges,deborah28@example.org,Event,2025-02-14,2025-02,1108.4,United States,Apple Pay,Facebook,New Customer
Elizabeth Price,mccoymichael@example.org,Product,2025-03-28,2025-03,509.82,Canada,Bank Transfer,Referral,Business Client
Collin Johnson,cortezbrittany@example.com,Product,2025-02-25,2025-02,203.96,United States,Cash,Instagram,New Customer
Maria Porter,blevy@example.org,Portrait,2024-08-28,2024-08,220.2,United States,PayPal,Instagram,New Customer
Nathan Sullivan,lindsaycontreras@example.com,Event,2024-08-10,2024-08,406.5,United States,Cash,Facebook,Business Client
Kimberly Figueroa,sandyjohnson@example.org,Portrait,2025-03-18,2025-03,269.7,United States,Apple Pay,Instagram,Returning Customer
Terry Montgomery,jacquelineanderson@example.org,Portrait,2024-10-03,2024-10,210.92,United States,Apple Pay,Direct Visit,New Customer
Samantha Davis,marybrown@example.org,Event,2024-11-25,2024-11,335.27,United States,Credit Card,Instagram,New Customer
Lisa Brown,ronaldcain@example.net,Wedding,2024-05-19,2024-05,2937.36,United States,Bank Transfer,Google Search,New Customer
William Johnston,marcoconnell@example.org,Event,2024-12-12,2024-12,724.27,Canada,PayPal,Instagram,Business Client
Gabriela Martinez,katherinejackson@example.com,Event,2025-01-12,2025-01,1015.15,United States,Apple Pay,Email Campaign,Returning Customer
Timothy Williams,moodycrystal@example.com,Wedding,2024-10-27,2024-10,2528.39,Canada,Apple Pay,Direct Visit,New Customer
John Smith,saramann@example.net,Portrait,2025-01-17,2025-01,183.05,United States,PayPal,Direct Visit,Business Client
Robert Barton,jamiebowman@example.net,Portrait,2025-02-26,2025-02,254.95,United States,Apple Pay,Google Search,New Customer
Christopher Holt,jennifersalazar@example.org,Product,2024-09-19,2024-09,559.89,United States,Credit Card,Referral,Returning Customer
Hannah Smith,jamesdowns@example.org,Product,2024-11-23,2024-11,523.57,United States,Cash,Direct Visit,New Customer
Victoria Romero,qtownsend@example.org,Product,2024-11-20,2024-11,618.59,Canada,PayPal,Referral,Business Client
Robert Jennings,kjimenez@example.net,Portrait,2024-07-18,2024-07,297.26,United States,Cash,Instagram,New Customer
Jackson Clark,matthew70@example.org,Real Estate,2025-03-11,2025-03,555.04,United States,Bank Transfer,Direct Visit,Business Client
Casey Floyd,erobertson@example.org,Portrait,2025-01-03,2025-01,197.26,United States,Apple Pay,Direct Visit,New Customer
Erika Gonzalez,jerry15@example.org,Wedding,2024-12-28,2024-12,2481.82,Canada,Cash,Facebook,New Customer
Sheila Bennett,charlesrichards@example.org,Portrait,2024-05-13,2024-05,296.34,Canada,Apple Pay,Referral,Returning Customer
Timothy Gibson,dbrooks@example.net,Event,2025-02-27,2025-02,1192.62,Canada,PayPal,Referral,Returning Customer
Derrick Rogers,schwartzbrian@example.org,Event,2024-06-18,2024-06,460.85,Canada,Bank Transfer,Facebook,Returning Customer
Jason Wolf,oliviamunoz@example.net,Real Estate,2024-05-18,2024-05,299.06,United States,Credit Card,Email Campaign,New Customer
Laura Tran,christophervincent@example.com,Real Estate,2025-03-22,2025-03,574.62,United States,PayPal,Direct Visit,New Customer
John Ford,blairjill@example.org,Portrait,2025-02-17,2025-02,287.64,United States,PayPal,Referral,Occasional Buyer
Daniel Pennington,robinvillanueva@example.com,Wedding,2024-07-07,2024-07,1636.63,United States,Cash,Direct Visit,New Customer
John Mack,simmonsphillip@example.net,Wedding,2025-04-01,2025-04,1832.66,United States,Apple Pay,Google Search,Business Client
David Hansen,steelerichard@example.org,Product,2025-02-02,2025-02,440.39,Canada,Apple Pay,Google Search,Occasional Buyer
Matthew Davis,kcaldwell@example.net,Real Estate,2024-05-26,2024-05,420.15,Canada,Credit Card,Instagram,Business Client
Lauren Bray,tingram@example.com,Product,2024-09-23,2024-09,510.89,United States,Credit Card,Direct Visit,Returning Customer
Lori Padilla,daltonchad@example.net,Event,2024-06-14,2024-06,853.67,United States,Bank Transfer,Instagram,Returning Customer
Jeffery Nelson,kristinmiller@example.com,Stock Photo License,2024-08-07,2024-08,29.34,Canada,Cash,Facebook,Returning Customer
Tony Leonard,rodriguezmichael@example.net,Portrait,2025-01-02,2025-01,200.08,United States,Credit Card,Google Search,Returning Customer
Matthew Bush,devonrogers@example.net,Event,2024-04-22,2024-04,803.2,Canada,Bank Transfer,Facebook,New Customer
Todd Carpenter,karenhodges@example.com,Stock Photo License,2024-05-19,2024-05,47.74,Canada,Apple Pay,Google Search,New Customer
Michael Ramirez,watsonshaun@example.net,Portrait,2024-08-15,2024-08,176.62,United States,Apple Pay,Facebook,New Customer
Michael Gregory,shannon51@example.org,Wedding,2024-10-17,2024-10,2269.93,Canada,Apple Pay,Direct Visit,New Customer
Bobby Hurst,susan11@example.org,Portrait,2025-02-28,2025-02,244.27,Canada,PayPal,Facebook,Occasional Buyer
Kathleen Golden,cartertara@example.net,Portrait,2024-07-17,2024-07,265.18,United States,Cash,Google Search,New Customer
Jason Rojas,carterbryan@example.org,Portrait,2025-03-15,2025-03,347.16,United States,PayPal,Facebook,New Customer
Gabriella Lane,todd88@example.com,Portrait,2025-02-07,2025-02,283.91,Canada,PayPal,Facebook,New Customer
Stephanie Parker,jeremy54@example.org,Event,2024-09-22,2024-09,1038.97,United States,Apple Pay,Instagram,New Customer
Tyler Montgomery,jennifermitchell@example.org,Portrait,2024-06-01,2024-06,373.58,Canada,PayPal,Email Campaign,Returning Customer
Mary Hernandez,darylchaney@example.net,Product,2025-02-09,2025-02,499.4,United States,PayPal,Email Campaign,New Customer
Cody Hart,wadetiffany@example.org,Wedding,2024-05-24,2024-05,1843.81,United States,Apple Pay,Facebook,New Customer
Carla Turner,sullivanvictor@example.org,Wedding,2024-08-22,2024-08,2880.28,Canada,Apple Pay,Google Search,Business Client
Brittney Cordova,deborah47@example.com,Portrait,2025-03-20,2025-03,160.57,Canada,Bank Transfer,Direct Visit,New Customer
Wendy Estrada,hmorgan@example.net,Product,2025-03-28,2025-03,728.59,Canada,Cash,Instagram,Occasional Buyer
Michael Wilson,moralesmary@example.com,Product,2024-09-30,2024-09,368.16,United States,Apple Pay,Instagram,New Customer
Lee Lee,kimberlywang@example.org,Real Estate,2024-08-16,2024-08,339.16,United States,Apple Pay,Facebook,New Customer
Jill Powers,daughertypreston@example.com,Event,2024-04-16,2024-04,457.32,United States,Apple Pay,Referral,New Customer
Terri Kerr,raymond65@example.com,Wedding,2024-08-02,2024-08,2511.15,Canada,Apple Pay,Google Search,New Customer
Gregory Madden,lewispamela@example.net,Event,2024-08-22,2024-08,533.73,Canada,PayPal,Facebook,New Customer
Donna Shaffer,achandler@example.org,Event,2025-04-06,2025-04,629.33,Canada,Cash,Instagram,New Customer
Briana Turner,carl96@example.org,Real Estate,2025-02-07,2025-02,282.54,Canada,Bank Transfer,Referral,New Customer
Denise Thompson,wpage@example.org,Wedding,2024-04-10,2024-04,2363.84,United States,Credit Card,Email Campaign,New Customer
Donna Henry,mary47@example.net,Wedding,2024-06-19,2024-06,2148.33,Canada,PayPal,Instagram,Business Client
Rick Moore,stephanie71@example.net,Event,2025-01-03,2025-01,725.69,United States,PayPal,Referral,New Customer
Christopher Knox,anthonyhubbard@example.com,Stock Photo License,2024-12-07,2024-12,67.47,Canada,Cash,Facebook,New Customer
Patrick Perkins,ooneill@example.net,Product,2025-04-06,2025-04,228.63,United States,PayPal,Google Search,New Customer
Barbara Hunt,brucefrancisco@example.org,Wedding,2024-09-29,2024-09,2758.46,United States,Cash,Email Campaign,New Customer
Michael Howard,nelsonrobert@example.com,Portrait,2024-05-31,2024-05,290.09,Canada,Bank Transfer,Google Search,New Customer
Mark Jones,katiewhite@example.org,Portrait,2024-04-25,2024-04,319.9,United States,Apple Pay,Direct Visit,Returning Customer
Frank Stewart,joseph51@example.net,Portrait,2024-11-13,2024-11,394.84,Canada,Bank Transfer,Facebook,Returning Customer
Alexandria Holmes,kimberly65@example.org,Portrait,2024-11-06,2024-11,334.13,United States,Cash,Direct Visit,New Customer
Daniel Lopez,butlersabrina@example.org,Event,2024-05-15,2024-05,430.36,United States,Bank Transfer,Referral,Returning Customer
Karen Collins,don79@example.net,Event,2025-02-01,2025-02,1064.01,United States,Credit Card,Instagram,New Customer
Michael Johnson,walkermelissa@example.org,Portrait,2025-01-12,2025-01,313.25,Canada,Apple Pay,Email Campaign,New Customer
Daniel Zavala,yvazquez@example.org,Product,2024-12-15,2024-12,668.58,Canada,Apple Pay,Direct Visit,Occasional Buyer
Nicole Williams,johnsondonna@example.net,Portrait,2024-05-06,2024-05,195.97,United States,PayPal,Email Campaign,New Customer
David Jones,websterkimberly@example.net,Wedding,2024-04-29,2024-04,2615.81,United States,PayPal,Instagram,New Customer
Cathy Bell,thomasjulie@example.com,Wedding,2024-06-22,2024-06,2905.19,Canada,Apple Pay,Google Search,New Customer
Christopher Mason,williamjones@example.net,Portrait,2025-03-21,2025-03,341.25,United States,Credit Card,Facebook,Returning Customer
Michelle Brandt,rachelmedina@example.net,Wedding,2025-01-12,2025-01,2897.38,Canada,Bank Transfer,Instagram,New Customer
Jonathan Zimmerman,helen27@example.net,Wedding,2024-05-14,2024-05,2439.72,United States,Apple Pay,Instagram,New Customer
Henry Gray,willierussell@example.com,Event,2025-03-24,2025-03,1074.33,Canada,Cash,Referral,Occasional Buyer
Chad Farmer,angela01@example.com,Portrait,2024-05-23,2024-05,218.1,Canada,PayPal,Email Campaign,Returning Customer
Jesus Fitzgerald,aperez@example.com,Event,2024-10-05,2024-10,710.89,Canada,Apple Pay,Email Campaign,Returning Customer
Scott Jacobson,xcrosby@example.org,Portrait,2025-04-03,2025-04,236.79,United States,Credit Card,Referral,New Customer
Megan Sanders,wilsonralph@example.net,Portrait,2024-04-12,2024-04,188.93,United States,Credit Card,Direct Visit,Business Client
Timothy Levine,coxjames@example.org,Real Estate,2024-11-10,2024-11,271.94,Canada,Apple Pay,Google Search,Returning Customer
Barbara Massey DDS,kathy99@example.com,Portrait,2024-11-11,2024-11,338.87,Canada,Credit Card,Referral,Business Client
Terri Kelly,garcher@example.com,Event,2025-01-09,2025-01,1017.09,Canada,PayPal,Referral,Business Client
Bryan Burns,courtneytaylor@example.org,Portrait,2024-05-31,2024-05,212.47,Canada,Cash,Instagram,New Customer
Kathleen Johnson,patrickshelton@example.org,Portrait,2025-01-03,2025-01,209.89,Canada,Bank Transfer,Email Campaign,Business Client
Paige Guerrero,msparks@example.com,Real Estate,2024-07-27,2024-07,306.45,United States,PayPal,Instagram,New Customer
Dennis Cooper PhD,cisnerosanthony@example.com,Event,2024-12-06,2024-12,855.96,Canada,Apple Pay,Referral,New Customer
Jerry Farrell,cstevens@example.org,Wedding,2025-02-24,2025-02,1574.45,United States,PayPal,Google Search,New Customer
Elizabeth Mccarthy,tjordan@example.net,Wedding,2024-10-28,2024-10,2157.62,United States,PayPal,Google Search,New Customer
Laura Henry,kalvarez@example.net,Portrait,2024-08-28,2024-08,235.48,Canada,Cash,Facebook,New Customer
Kevin Gray,katie45@example.org,Real Estate,2024-04-28,2024-04,265.12,United States,Credit Card,Facebook,Business Client
Russell Bailey,hubbardcolleen@example.com,Wedding,2024-04-18,2024-04,2205.22,United States,Bank Transfer,Referral,Business Client
Hunter Bell,johnwong@example.net,Wedding,2024-05-13,2024-05,2652.22,United States,Cash,Referral,New Customer
Sheila Wilson,andrewnguyen@example.com,Stock Photo License,2024-05-09,2024-05,34.96,United States,Apple Pay,Email Campaign,Occasional Buyer
Jose Fisher,dominguezbrianna@example.com,Portrait,2024-12-04,2024-12,320.36,Canada,Bank Transfer,Instagram,Returning Customer
Kenneth Stokes,vazquezjamie@example.com,Wedding,2024-08-24,2024-08,2906.13,United States,Bank Transfer,Referral,Returning Customer
Gina Mendez,tara37@example.net,Wedding,2024-10-09,2024-10,2831.28,United States,Credit Card,Instagram,Returning Customer
Sara Herrera,joseph49@example.com,Portrait,2025-02-12,2025-02,191.84,Canada,Apple Pay,Google Search,New Customer
Tina Robbins,vargasjoshua@example.net,Wedding,2025-01-27,2025-01,2953.25,Canada,Apple Pay,Instagram,New Customer
Daniel Flynn,william46@example.net,Wedding,2025-01-26,2025-01,1736.55,United States,Apple Pay,Facebook,Occasional Buyer
James Weber,jpowers@example.org,Stock Photo License,2024-10-22,2024-10,56.26,United States,Bank Transfer,Email Campaign,New Customer
Kelli Lopez,vlewis@example.com,Portrait,2025-02-24,2025-02,176.85,Canada,PayPal,Facebook,Occasional Buyer
Rhonda Farrell,umichael@example.net,Real Estate,2024-07-15,2024-07,478.35,Canada,PayPal,Google Search,Returning Customer
Joel Allen,megan65@example.org,Portrait,2024-04-29,2024-04,183.68,United States,Cash,Email Campaign,New Customer
Debra Mitchell,jonathanburke@example.com,Wedding,2024-11-26,2024-11,2545.56,United States,Apple Pay,Instagram,Returning Customer
Alexis Robles,steven86@example.com,Portrait,2024-07-04,2024-07,267.1,United States,Credit Card,Direct Visit,New Customer
Christopher Taylor,kristine48@example.org,Wedding,2024-11-30,2024-11,1895.02,Canada,Cash,Google Search,Business Client
Nathan Casey,heathchristopher@example.net,Portrait,2024-11-29,2024-11,333.41,United States,Apple Pay,Facebook,Business Client
Troy Mosley,sandersmary@example.org,Wedding,2024-07-26,2024-07,2581.51,Canada,PayPal,Direct Visit,Returning Customer
Kathryn Martinez,tyler13@example.net,Real Estate,2024-07-03,2024-07,177.07,Canada,Bank Transfer,Referral,Returning Customer
Erin Silva,vshaffer@example.org,Wedding,2024-05-22,2024-05,2284.8,United States,Credit Card,Instagram,New Customer
Brian Lewis,scott49@example.org,Wedding,2025-03-16,2025-03,1660.58,United States,Credit Card,Google Search,Returning Customer
Travis Stewart,pwells@example.com,Real Estate,2024-10-04,2024-10,428.96,Canada,Credit Card,Facebook,New Customer
Heidi Baldwin,andrew90@example.net,Event,2025-02-23,2025-02,311.78,United States,Cash,Google Search,New Customer
Melissa Mccormick,johnnycruz@example.net,Event,2024-12-06,2024-12,624.83,Canada,Bank Transfer,Email Campaign,New Customer
Robert Martinez,miaprice@example.com,Event,2025-03-24,2025-03,776.12,United States,Bank Transfer,Google Search,Occasional Buyer
Elizabeth Mayer,kennethvillarreal@example.org,Stock Photo License,2025-03-13,2025-03,29.86,United States,Apple Pay,Referral,New Customer
Sherry Wang,rmccormick@example.org,Portrait,2025-03-09,2025-03,212.19,United States,Apple Pay,Email Campaign,Returning Customer
Kaitlin Gutierrez,jennifer12@example.net,Event,2025-02-03,2025-02,989.66,Canada,Cash,Email Campaign,Returning Customer
Jason Daniel,shawn00@example.net,Product,2024-07-12,2024-07,300.09,United States,Apple Pay,Referral,Returning Customer
Rachel Taylor,tgonzalez@example.com,Event,2024-11-28,2024-11,780.51,Canada,Bank Transfer,Facebook,Returning Customer
David Reeves,melaniejennings@example.com,Stock Photo License,2024-11-04,2024-11,67.24,Canada,Cash,Email Campaign,New Customer
Brandi Thompson,lauren31@example.com,Wedding,2024-09-20,2024-09,2318.44,Canada,Apple Pay,Email Campaign,New Customer
James Davenport,andrewjohnson@example.net,Stock Photo License,2024-08-20,2024-08,47.37,Canada,Credit Card,Email Campaign,New Customer
Susan Mccann,josechristian@example.org,Wedding,2024-11-30,2024-11,1524.45,United States,Bank Transfer,Google Search,New Customer
David Davis,george91@example.org,Wedding,2024-09-01,2024-09,2783.58,United States,Bank Transfer,Direct Visit,Returning Customer
Thomas Chavez,twilson@example.org,Event,2024-12-27,2024-12,814.45,United States,Credit Card,Referral,New Customer
Rachael Roberts,breyes@example.org,Wedding,2024-06-16,2024-06,2050.62,United States,PayPal,Facebook,Business Client
Diane Byrd MD,bsparks@example.com,Wedding,2024-11-13,2024-11,2099.7,United States,Credit Card,Email Campaign,New Customer
Jerry Wright,emiller@example.org,Portrait,2025-03-31,2025-03,272.07,United States,Apple Pay,Email Campaign,New Customer
Jennifer Lewis,verickson@example.net,Event,2025-02-20,2025-02,818.66,United States,Credit Card,Facebook,New Customer
Anthony Cook,thomasgomez@example.net,Real Estate,2024-07-10,2024-07,308.26,United States,PayPal,Email Campaign,Returning Customer
Linda Goodman,smithwilliam@example.com,Event,2025-03-17,2025-03,310.29,Canada,Credit Card,Facebook,Returning Customer
Jacob Donaldson,carpenterjorge@example.net,Portrait,2024-07-27,2024-07,291.23,Canada,Apple Pay,Email Campaign,New Customer
John Davis,hthomas@example.com,Wedding,2024-10-05,2024-10,2597.37,Canada,Cash,Direct Visit,Returning Customer
Seth Davenport,sara44@example.net,Wedding,2024-04-24,2024-04,2147.9,Canada,PayPal,Instagram,New Customer
Kelly Graham,leslievang@example.org,Portrait,2025-02-05,2025-02,336.33,Canada,Bank Transfer,Google Search,New Customer
