Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Briana Wiggins,jamiejohnson@example.com,Product,2025-04-10,2025-04,254.11,United States,Credit Card,Google Search,New Customer
Kelly Smith,mcdanielbrooke@example.org,Portrait,2025-04-11,2025-04,240.74,Canada,Apple Pay,Direct Visit,Occasional Buyer
Stephen Garcia,andrew43@example.com,Portrait,2025-04-12,2025-04,245.15,Canada,Apple Pay,Email Campaign,Business Client
Dustin Patel,rlambert@example.org,Wedding,2025-04-12,2025-04,1716.91,United States,Cash,Facebook,New Customer
Brian Mullen,clarkmichael@example.com,Real Estate,2025-04-12,2025-04,323.13,United States,PayPal,Instagram,New Customer
Tony Brock,georgecollins@example.com,Real Estate,2025-04-11,2025-04,106.1,Canada,Apple Pay,Google Search,Returning Customer
Amber Johnson,rodriguezbrian@example.com,Portrait,2025-04-12,2025-04,204.22,Canada,Cash,Referral,New Customer
Michael Vance,tjensen@example.com,Event,2025-04-11,2025-04,520.24,United States,Credit Card,Instagram,New Customer
Michelle Lambert,beltrankatelyn@example.com,Event,2025-04-13,2025-04,333.05,Canada,Bank Transfer,Google Search,New Customer
Anna Lang,tdavis@example.net,Portrait,2025-04-12,2025-04,194.56,United States,Cash,Email Campaign,Returning Customer
Pamela Ruiz,douglashuang@example.com,Product,2025-04-10,2025-04,255.88,Canada,Cash,Google Search,Business Client
Jenna Lyons,kristina57@example.com,Real Estate,2025-04-11,2025-04,132.46,United States,Bank Transfer,Facebook,Returning Customer
John Bell,ssingleton@example.com,Portrait,2025-04-12,2025-04,323.96,United States,Apple Pay,Email Campaign,Occasional Buyer
Bethany Garcia,nguyendebra@example.com,Portrait,2025-04-12,2025-04,171.92,Canada,Cash,Direct Visit,Business Client
Jennifer Gutierrez,amydickson@example.com,Wedding,2025-04-12,2025-04,2362.71,United States,Apple Pay,Direct Visit,New Customer
Daniel Benson,bmueller@example.net,Event,2025-04-13,2025-04,747.97,United States,Bank Transfer,Instagram,New Customer
Kimberly Young,stevensonjennifer@example.com,Wedding,2025-04-08,2025-04,2438.19,United States,Apple Pay,Referral,New Customer
Kyle Nguyen,shortgregory@example.com,Portrait,2025-04-12,2025-04,290.1,United States,PayPal,Email Campaign,New Customer
Brian Cervantes,pmurphy@example.net,Real Estate,2025-04-11,2025-04,253.89,Canada,Credit Card,Google Search,Returning Customer
Daniel Taylor,shermandonna@example.com,Portrait,2025-04-12,2025-04,331.1,United States,PayPal,Instagram,New Customer
Jean Lane,jamierich@example.com,Portrait,2025-04-13,2025-04,318.12,United States,PayPal,Referral,New Customer
Susan Torres,wrobbins@example.org,Portrait,2025-04-13,2025-04,366.31,Canada,Cash,Email Campaign,New Customer
Lisa Dixon,melissabrown@example.net,Portrait,2025-04-12,2025-04,291.24,United States,PayPal,Direct Visit,Returning Customer
April Castro,daniel40@example.org,Real Estate,2025-04-10,2025-04,544.01,United States,Bank Transfer,Google Search,New Customer
Kevin Garrett,bsullivan@example.net,Portrait,2025-04-08,2025-04,283.57,Canada,PayPal,Direct Visit,New Customer
Christopher Taylor,xbridges@example.com,Real Estate,2025-04-13,2025-04,254.14,United States,Bank Transfer,Referral,New Customer
Zachary Santiago,alexanderwong@example.org,Product,2025-04-13,2025-04,422.95,Canada,PayPal,Direct Visit,New Customer
Katelyn Kim,christophermay@example.com,Wedding,2025-04-12,2025-04,2677.42,United States,Cash,Direct Visit,New Customer
Stephanie Dominguez,dhanson@example.net,Portrait,2025-04-09,2025-04,275.01,Canada,Apple Pay,Facebook,Business Client
Robert Cruz,jacobjacobs@example.net,Wedding,2025-04-13,2025-04,2807.7,United States,PayPal,Email Campaign,New Customer
Dr. Michael Adams DVM,arthur09@example.com,Portrait,2025-04-08,2025-04,366.2,Canada,Credit Card,Email Campaign,Business Client
Ashley Olson,thomasjessica@example.com,Product,2025-04-13,2025-04,399.97,United States,Apple Pay,Email Campaign,Business Client
Blake Wu,sanchezcrystal@example.net,Wedding,2025-04-12,2025-04,2637.74,United States,Bank Transfer,Instagram,New Customer
Angela Schultz,chloe58@example.org,Wedding,2025-04-11,2025-04,1978.72,United States,Bank Transfer,Instagram,New Customer
Jose Harrison,robert44@example.org,Wedding,2025-04-12,2025-04,2937.45,United States,PayPal,Direct Visit,New Customer
Thomas Curry,bryan79@example.org,Portrait,2025-04-12,2025-04,185.39,Canada,Apple Pay,Instagram,New Customer
Mary Carter,mitchellchristopher@example.net,Portrait,2025-04-11,2025-04,373.06,United States,PayPal,Google Search,New Customer
Richard King,joshua40@example.net,Event,2025-04-07,2025-04,395.33,Canada,Cash,Instagram,Business Client
Christopher Vargas,donnawood@example.org,Product,2025-04-12,2025-04,577.68,Canada,Apple Pay,Facebook,New Customer
Michael Washington,cooperchristopher@example.org,Real Estate,2025-04-12,2025-04,456.45,United States,Cash,Direct Visit,New Customer
Samantha Monroe,ptownsend@example.net,Real Estate,2025-04-11,2025-04,559.84,Canada,Bank Transfer,Email Campaign,Returning Customer
Mark Clark,brian41@example.org,Real Estate,2025-04-13,2025-04,335.27,United States,Apple Pay,Facebook,Occasional Buyer
James Turner,noahthornton@example.com,Portrait,2025-04-12,2025-04,324.9,Canada,Cash,Referral,New Customer
Joseph Graham,sara76@example.net,Portrait,2025-04-11,2025-04,237.86,United States,Bank Transfer,Facebook,Returning Customer
Joseph Blanchard,hardindana@example.com,Wedding,2025-04-13,2025-04,1654.4,United States,Bank Transfer,Direct Visit,Returning Customer
Marissa Nelson,joseph14@example.net,Real Estate,2025-04-11,2025-04,366.37,Canada,PayPal,Direct Visit,New Customer
Julia Leonard,jessicachapman@example.org,Wedding,2025-04-07,2025-04,2223.56,United States,Apple Pay,Referral,Business Client
Megan Kaiser,amy01@example.org,Portrait,2025-04-11,2025-04,346.83,United States,PayPal,Email Campaign,Returning Customer
Joseph Jennings,jeffrey44@example.org,Event,2025-04-13,2025-04,940.72,United States,Apple Pay,Direct Visit,New Customer
Manuel Brown,stephanielittle@example.net,Event,2025-04-08,2025-04,1039.82,Canada,Credit Card,Direct Visit,New Customer
Angelica Jacobs,pdouglas@example.net,Real Estate,2025-04-10,2025-04,485.67,Canada,Credit Card,Google Search,New Customer
Cathy Rodriguez,jonowens@example.org,Wedding,2025-04-12,2025-04,2371.15,United States,PayPal,Email Campaign,New Customer
Tammy Hill,qschwartz@example.com,Portrait,2025-04-12,2025-04,247.5,United States,PayPal,Email Campaign,Business Client
Richard Ramirez,reyesmarvin@example.org,Wedding,2025-04-12,2025-04,2691.52,Canada,Bank Transfer,Google Search,Returning Customer
Robert Thompson,vasquezsarah@example.net,Event,2025-04-13,2025-04,759.38,Canada,Credit Card,Facebook,Occasional Buyer
Matthew Rodriguez,probinson@example.org,Stock Photo License,2025-04-12,2025-04,25.04,Canada,Credit Card,Facebook,Business Client
Michelle Garcia,jonesjessica@example.com,Wedding,2025-04-10,2025-04,2553.33,Canada,Cash,Referral,New Customer
Jonathan Delgado,fitzpatrickelizabeth@example.com,Portrait,2025-04-11,2025-04,315.62,United States,Apple Pay,Referral,Business Client
Gary Myers,robertsonshelby@example.com,Portrait,2025-04-10,2025-04,254.31,United States,PayPal,Google Search,New Customer
Jared Luna,fernandezaaron@example.net,Wedding,2025-04-11,2025-04,2582.01,Canada,PayPal,Google Search,New Customer
Karen Bradley,mathew46@example.org,Real Estate,2025-04-13,2025-04,530.08,Canada,Apple Pay,Instagram,New Customer
Tina Davis,christopher74@example.net,Portrait,2025-04-10,2025-04,355.02,United States,PayPal,Referral,Returning Customer
Julian Ponce,kentprice@example.org,Event,2025-04-09,2025-04,1062.12,Canada,Cash,Direct Visit,Returning Customer
Heather Miller,imoss@example.org,Wedding,2025-04-11,2025-04,1556.8,Canada,Credit Card,Direct Visit,New Customer
Nathan Watkins,yprice@example.net,Event,2025-04-12,2025-04,427.88,Canada,Cash,Direct Visit,New Customer
Kathryn Hanna,blevy@example.org,Product,2025-04-11,2025-04,253.07,United States,Apple Pay,Direct Visit,New Customer
George Le,zwilson@example.net,Wedding,2025-04-12,2025-04,2015.32,Canada,Cash,Direct Visit,Occasional Buyer
Judy Gregory,joycehall@example.org,Event,2025-04-10,2025-04,598.36,Canada,Bank Transfer,Instagram,New Customer
Charles Valdez,nmeadows@example.org,Product,2025-04-12,2025-04,649.66,Canada,Credit Card,Email Campaign,New Customer
Matthew Smith,conwaylori@example.org,Wedding,2025-04-13,2025-04,1577.43,United States,Bank Transfer,Referral,New Customer
Christopher Garza,wilsonbrooke@example.net,Portrait,2025-04-09,2025-04,362.86,United States,Apple Pay,Facebook,New Customer
Robert Simmons,rnguyen@example.net,Wedding,2025-04-12,2025-04,2612.14,United States,Cash,Facebook,Business Client
Erica Oconnell,kathrynwatkins@example.com,Wedding,2025-04-11,2025-04,2551.16,United States,Bank Transfer,Google Search,Occasional Buyer
Donald Todd,heathertran@example.com,Event,2025-04-13,2025-04,1039.55,Canada,Cash,Instagram,Returning Customer
Kevin Anderson,bstrickland@example.com,Event,2025-04-12,2025-04,450.55,Canada,Credit Card,Email Campaign,New Customer
Adam Howe,robert72@example.org,Real Estate,2025-04-11,2025-04,126.26,Canada,Bank Transfer,Referral,Business Client
Devin Cole,sharonbishop@example.org,Real Estate,2025-04-10,2025-04,366.26,Canada,Cash,Facebook,New Customer
Michelle Salazar,burtonkimberly@example.com,Product,2025-04-13,2025-04,207.12,Canada,Cash,Email Campaign,New Customer
Justin Lee,montgomerymichelle@example.net,Portrait,2025-04-08,2025-04,388.97,Canada,Cash,Direct Visit,Occasional Buyer
Julie Sims,joshualee@example.org,Product,2025-04-09,2025-04,400.98,United States,Bank Transfer,Email Campaign,Returning Customer
Tracy Wells,ernestlivingston@example.org,Portrait,2025-04-09,2025-04,318.82,United States,Apple Pay,Facebook,Returning Customer
Dominique Hamilton,christina70@example.org,Stock Photo License,2025-04-07,2025-04,40.66,United States,Credit Card,Google Search,New Customer
Tammy Thompson,washingtondarren@example.org,Portrait,2025-04-10,2025-04,321.37,Canada,Bank Transfer,Instagram,New Customer
Leslie Nguyen,julievillanueva@example.org,Event,2025-04-12,2025-04,351.19,United States,Apple Pay,Email Campaign,New Customer
Erika Garcia,ykane@example.org,Stock Photo License,2025-04-12,2025-04,29.32,Canada,Apple Pay,Instagram,Business Client
Kevin Brown,nthomas@example.com,Event,2025-04-11,2025-04,528.0,United States,Cash,Facebook,Business Client
James Ellis,crystalcantrell@example.org,Event,2025-04-12,2025-04,900.82,Canada,PayPal,Google Search,New Customer
Andrew Carroll,derek77@example.com,Wedding,2025-04-13,2025-04,2082.89,Canada,Bank Transfer,Instagram,New Customer
Greg Tanner,kristinelittle@example.net,Portrait,2025-04-12,2025-04,382.15,United States,Cash,Google Search,New Customer
Laura Tran,christophervincent@example.com,Real Estate,2025-04-12,2025-04,209.19,Canada,Bank Transfer,Google Search,New Customer
Cindy Wells,uramirez@example.com,Wedding,2025-04-12,2025-04,2591.32,United States,Cash,Instagram,Returning Customer
Danielle Murphy,patriciavargas@example.org,Wedding,2025-04-10,2025-04,1556.75,United States,Bank Transfer,Referral,Returning Customer
Stephanie Butler,williamsthomas@example.net,Portrait,2025-04-11,2025-04,384.98,Canada,Cash,Email Campaign,Business Client
Joseph Mendoza,chavezjohn@example.net,Real Estate,2025-04-07,2025-04,370.06,Canada,Credit Card,Direct Visit,Returning Customer
Melissa Russell,davidphillips@example.net,Stock Photo License,2025-04-10,2025-04,41.67,United States,Credit Card,Facebook,Returning Customer
Mrs. Maureen Martin DDS,braysteven@example.org,Stock Photo License,2025-04-11,2025-04,29.02,Canada,PayPal,Instagram,Returning Customer
Jennifer Clarke,courtney01@example.com,Stock Photo License,2025-04-10,2025-04,58.04,Canada,Credit Card,Email Campaign,Returning Customer
Faith Johnson,smullins@example.net,Portrait,2025-04-11,2025-04,371.3,United States,PayPal,Google Search,New Customer
Rebecca French,olivermatthew@example.org,Event,2025-04-11,2025-04,833.65,United States,Apple Pay,Email Campaign,New Customer
Susan Cox,rodriguezmichael@example.net,Portrait,2025-04-11,2025-04,358.56,United States,Credit Card,Facebook,New Customer
Jacob Wong,castrokim@example.org,Real Estate,2025-04-08,2025-04,121.41,Canada,Apple Pay,Instagram,Business Client
Mrs. Ashley Mendoza,karenhodges@example.com,Wedding,2025-04-12,2025-04,1608.05,Canada,Credit Card,Referral,Occasional Buyer
Derek Frazier,brian55@example.com,Event,2025-04-12,2025-04,518.41,United States,PayPal,Email Campaign,New Customer
Mr. Bryan Mckinney,shannon51@example.org,Portrait,2025-04-11,2025-04,348.42,United States,Apple Pay,Google Search,Business Client
Judith Miller,keithfrye@example.org,Wedding,2025-04-12,2025-04,2245.72,United States,Credit Card,Instagram,New Customer
Brian Hernandez,nancymeyer@example.net,Real Estate,2025-04-12,2025-04,591.1,Canada,Credit Card,Email Campaign,Returning Customer
Jason Fleming,thomasfisher@example.net,Wedding,2025-04-12,2025-04,2754.64,United States,Apple Pay,Instagram,New Customer
Dorothy Brown,marystone@example.com,Wedding,2025-04-11,2025-04,1711.86,Canada,Apple Pay,Instagram,New Customer
Grant Lucas,todd88@example.com,Product,2025-04-08,2025-04,224.42,Canada,PayPal,Google Search,Business Client
Keith Villanueva,george43@example.com,Wedding,2025-04-13,2025-04,1510.84,Canada,Cash,Email Campaign,Business Client
Dwayne Bruce,michaelbryant@example.org,Real Estate,2025-04-09,2025-04,446.18,Canada,Apple Pay,Referral,New Customer
Caitlyn Nichols,teresafranco@example.net,Product,2025-04-07,2025-04,566.32,United States,Cash,Direct Visit,Occasional Buyer
Rebecca Martin,williamsleslie@example.org,Event,2025-04-10,2025-04,1004.32,United States,Apple Pay,Instagram,New Customer
Jacob Harris,wadetiffany@example.org,Stock Photo License,2025-04-12,2025-04,73.84,United States,Cash,Email Campaign,Returning Customer
Joshua Martin,david06@example.com,Wedding,2025-04-12,2025-04,1790.58,Canada,Cash,Instagram,New Customer
Theresa Reilly,adamrodgers@example.net,Product,2025-04-10,2025-04,232.42,United States,Cash,Facebook,New Customer
Michael Wells,tara92@example.net,Real Estate,2025-04-07,2025-04,479.2,United States,Apple Pay,Instagram,New Customer
Tammy Morgan,dennisrachel@example.org,Wedding,2025-04-07,2025-04,2272.36,United States,Cash,Direct Visit,Returning Customer
Audrey Johnson,seandavis@example.org,Portrait,2025-04-13,2025-04,336.77,United States,Credit Card,Facebook,New Customer
Christie Fox,james18@example.com,Wedding,2025-04-09,2025-04,2118.89,United States,Credit Card,Referral,Returning Customer
Tina Daugherty,ulee@example.net,Wedding,2025-04-09,2025-04,2153.8,Canada,PayPal,Referral,New Customer
Terri Kerr,raymond65@example.com,Portrait,2025-04-10,2025-04,198.54,Canada,PayPal,Facebook,New Customer
Dustin Bell,fsawyer@example.org,Event,2025-04-08,2025-04,353.69,Canada,Cash,Referral,New Customer
Jill Riddle,zroberts@example.net,Portrait,2025-04-12,2025-04,371.6,United States,Apple Pay,Direct Visit,Business Client
Jessica Mosley,maryharper@example.org,Wedding,2025-04-11,2025-04,2785.46,United States,Apple Pay,Referral,Business Client
John Dillon,carl96@example.org,Wedding,2025-04-12,2025-04,2595.03,United States,PayPal,Facebook,New Customer
Mark Nelson,angelapage@example.org,Wedding,2025-04-13,2025-04,2891.22,United States,Cash,Google Search,New Customer
Ronnie Roberts,twilliams@example.net,Portrait,2025-04-07,2025-04,342.15,Canada,Cash,Email Campaign,Business Client
Justin Ford,moodyeric@example.com,Portrait,2025-04-12,2025-04,210.13,United States,Cash,Instagram,New Customer
Sandra Kennedy,robert73@example.org,Wedding,2025-04-08,2025-04,2471.46,Canada,Bank Transfer,Instagram,Business Client
Donald Gamble,georgemichael@example.com,Product,2025-04-07,2025-04,648.37,Canada,Cash,Instagram,Business Client
Sheena Burton,hmccann@example.com,Portrait,2025-04-10,2025-04,347.46,Canada,Credit Card,Email Campaign,New Customer
Laura Bruce,bonniethomas@example.com,Product,2025-04-07,2025-04,399.74,Canada,Bank Transfer,Email Campaign,Occasional Buyer
Brandy Martin,michael50@example.com,Portrait,2025-04-12,2025-04,348.62,United States,Apple Pay,Facebook,Business Client
Mark Jones,katiewhite@example.org,Wedding,2025-04-12,2025-04,2917.98,United States,Credit Card,Referral,New Customer
Carol Morris,margaret44@example.net,Event,2025-04-08,2025-04,629.01,United States,Apple Pay,Email Campaign,Business Client
Heidi Ferguson,madeline02@example.net,Wedding,2025-04-11,2025-04,2002.39,Canada,Apple Pay,Email Campaign,New Customer
Richard Jenkins,curtismoore@example.org,Event,2025-04-10,2025-04,502.89,Canada,Apple Pay,Email Campaign,New Customer
Rebecca Hansen,butlersabrina@example.org,Wedding,2025-04-11,2025-04,2059.22,United States,Cash,Email Campaign,Returning Customer
Tammy Mendoza,hannah27@example.net,Real Estate,2025-04-11,2025-04,549.73,Canada,Credit Card,Instagram,Business Client
Tracy Jackson,anthony13@example.org,Portrait,2025-04-13,2025-04,170.04,Canada,Credit Card,Google Search,New Customer
Brenda Perez,jasonzavala@example.com,Wedding,2025-04-08,2025-04,1721.93,United States,Apple Pay,Email Campaign,New Customer
Rachel Jones,ctodd@example.org,Portrait,2025-04-13,2025-04,320.6,Canada,Bank Transfer,Referral,New Customer
Ricky Palmer,harrisonrebekah@example.org,Event,2025-04-07,2025-04,562.37,United States,Apple Pay,Email Campaign,New Customer
Michael Webster,morajamie@example.org,Event,2025-04-12,2025-04,890.18,Canada,Apple Pay,Email Campaign,Returning Customer
Gregory Davis,stacy55@example.org,Real Estate,2025-04-10,2025-04,322.63,United States,Bank Transfer,Instagram,Business Client
